,Voucher Number,Voucher_Date,Credit,Invoice_number
0,ESS/RV220841,2022-10-25,7000.0,ESS/IVO221103
0,ESS/RV220776,2022-10-03,36300.0,ESS/IVO221104
0,ESS/RV220729,2022-09-13,27600.0,ESS/IVO221105
0,ESS/CN220015,2022-07-31,4200.0,ESS/IVO221106
1,ESS/RV220717,2022-09-06,4200.0,ESS/IVO221106
0,ESS/RV220709,2022-08-31,106050.0,ESS/IVO221107
0,ESS/RV220752,2022-09-20,20400.0,ESS/IVO221109
0,ESS/RV220986,2022-12-25,18026.32,ESS/IVO221110
0,ESS/RV240156,2024-03-31,3100.0,ESS/IVO221111
0,ESS/RV220782,2022-10-04,19600.0,ESS/IVO221112
0,ESS/RV220881,2022-11-07,10350.0,ESS/IVO221113
0,ESS/RV220782,2022-10-04,14650.0,ESS/IVO221114
0,ESS/RV221002,2022-12-27,38877.42,ESS/IVO221116
1,ESS/CN220016,2022-07-31,132.58,ESS/IVO221116
0,ESS/RV240146,2024-03-26,13600.0,ESS/IVO221117
0,ESS/RV220834,2022-10-25,26000.0,ESS/IVO221118
0,ESS/RV220834,2022-10-25,11200.0,ESS/IVO221119
0,ESS/RV220834,2022-10-25,6800.0,ESS/IVO221120
0,ESS/RV220834,2022-10-25,2800.0,ESS/IVO221121
0,ESS/RV220806,2022-10-11,3400.0,ESS/IVO221122
0,ESS/RV220800,2022-10-11,7200.0,ESS/IVO221123
0,ESS/RV220729,2022-09-13,175.0,ESS/IVO221124
0,ESS/RV220686,2022-08-28,6600.0,ESS/IVO221125
0,ESS/RV220934,2022-11-20,6600.0,ESS/IVO221126
0,ESS/RV220761,2022-10-02,7000.0,ESS/IVO221127
0,ESS/RV220725,2022-09-15,7000.0,ESS/IVO221128
0,ESS/RV220748,2022-09-22,5800.0,ESS/IVO221129
0,ESS/RV220823,2022-11-20,4000.0,ESS/IVO221130
0,ESS/RV220822,2022-11-20,17483.22,ESS/IVO221131
0,ESS/RV220821,2022-10-31,15275.0,ESS/IVO221132
0,ESS/RV220846,2022-12-20,12550.0,ESS/IVO221133
0,ESS/RV240150,2024-03-31,6800.0,ESS/IVO221134
0,ESS/RV220768,2022-09-29,17200.0,ESS/IVO221135
0,ESS/RV230133,2023-02-20,7200.0,ESS/IVO221136
0,ESS/RV220768,2022-09-29,25200.0,ESS/IVO221137
0,ESS/RV220884,2022-11-08,7200.0,ESS/IVO221138
0,ESS/RV220768,2022-09-29,7200.0,ESS/IVO221139
0,ESS/RV220768,2022-09-29,7200.0,ESS/IVO221140
0,ESS/RV220768,2022-09-29,7200.0,ESS/IVO221141
0,ESS/RV230009,2023-01-22,3500.0,ESS/IVO221142
0,ESS/RV230009,2023-01-22,3400.0,ESS/IVO221143
0,ESS/RV230009,2023-01-22,3400.0,ESS/IVO221144
0,ESS/RV230009,2023-01-22,3400.0,ESS/IVO221145
0,ESS/RV220786,2022-10-06,4150.0,ESS/IVO221146
0,ESS/RV220911,2022-12-20,3400.0,ESS/IVO221147
0,ESS/RV230080,2023-01-26,47850.0,ESS/IVO221148
0,ESS/RV230115,2023-02-06,14100.0,ESS/IVO221149
0,ESS/RV220799,2022-10-11,3600.0,ESS/IVO221150
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221151
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221152
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221153
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221154
0,ESS/RV220799,2022-10-11,8600.0,ESS/IVO221155
0,ESS/RV220799,2022-10-11,17200.0,ESS/IVO221156
0,ESS/RV220799,2022-10-11,14400.0,ESS/IVO221157
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221158
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221159
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221160
0,ESS/RV220799,2022-10-11,7200.0,ESS/IVO221161
0,ESS/RV220680,2022-08-25,3450.0,ESS/IVO221162
0,ESS/RV220735,2022-09-18,6900.0,ESS/IVO221163
0,ESS/ALN220051,2022-11-10,13200.0,ESS/IVO221164
0,ESS/RV220712,2022-09-05,16500.0,ESS/IVO221166
0,ESS/RV220712,2022-09-05,16500.0,ESS/IVO221167
0,ESS/RV220712,2022-09-05,6600.0,ESS/IVO221168
0,ESS/RV220712,2022-09-05,9900.0,ESS/IVO221169
0,ESS/RV220712,2022-09-05,6600.0,ESS/IVO221170
0,ESS/RV220712,2022-09-05,6600.0,ESS/IVO221171
0,ESS/RV220712,2022-09-05,6270.0,ESS/IVO221172
0,ESS/RV220712,2022-09-05,9900.0,ESS/IVO221173
0,ESS/CN220022,2022-07-31,1120.0,ESS/IVO221174
1,ESS/RV220769,2022-10-04,3300.0,ESS/IVO221174
0,ESS/ALN220051,2022-11-10,7200.0,ESS/IVO221176
0,ESS/RV220950,2022-12-05,13128.0,ESS/IVO221177
0,ESS/RV230252,2023-05-01,19770.0,ESS/IVO221178
1,ESS/RV230161,2023-03-02,30.0,ESS/IVO221178
0,ESS/RV220716,2022-09-05,10752.0,ESS/IVO221179
0,ESS/CN220020,2022-08-31,175.0,ESS/IVO221181
1,ESS/RV220794,2022-10-10,9625.0,ESS/IVO221181
0,ESS/RV220865,2022-10-31,552.0,ESS/INV0322
0,ESS/RV220768,2022-09-29,1240.58,ESS/INV0323
0,ESS/RV220869,2022-11-03,1017.0,ESS/INV0325
0,ESS/RV220768,2022-09-29,1110.0,ESS/INV0329
0,ESS/RV220768,2022-09-29,840.0,ESS/INV0331
0,ESS/RV220768,2022-09-29,575.0,ESS/INV0334
0,ESS/RV220800,2022-10-11,811.0,ESS/INV0333
0,ESS/RV220884,2022-11-08,609.0,ESS/INV0332
0,ESS/RV220779,2022-10-04,815.0,ESS/INV0330
0,ESS/RV221006,2022-12-29,842.5,ESS/INV0328
0,ESS/RV220801,2022-10-11,580.0,ESS/INV0327
0,ESS/RV220878,2022-11-06,4757.5,ESS/INV0324
0,ESS/RV220768,2022-09-29,552.0,ESS/INV0326
0,ESS/RV220868,2022-10-23,470.0,ESS/INV0336
0,ESS/RV230047,2023-01-16,10500.0,ESS/IVO221183
0,ESS/RV220859,2022-10-31,7000.0,ESS/IVO221184
0,ESS/RV220872,2022-11-03,5148.24,ESS/IVO221185
0,ESS/CN220014,2022-08-21,798.71,ESS/IVO221186
1,ESS/RV230038,2023-01-10,25161.29,ESS/IVO221186
0,ESS/RV220785,2022-10-04,3120.0,ESS/IVO221187
0,ESS/RV220817,2022-10-18,1183.3,ESS/IVO221188
0,ESS/RV220878,2022-11-06,19170.0,ESS/INV0266
1,ESS/ALN220035,2022-08-31,44730.0,ESS/INV0266
0,ESS/RV230361,2023-07-04,2857.5,ESS/INV0337
1,ESS/ALN230038,2023-06-30,1542.5,ESS/INV0337
0,ESS/RV220686,2022-08-28,111851.61,ESS/IVO221189
0,ESS/RV230189,2023-03-30,7896.96,ESS/IVO221190
0,ESS/RV230633,2023-12-12,5264.64,ESS/IVO221191
0,ESS/RV220894,2022-11-10,10529.28,ESS/IVO221192
0,ESS/RV220894,2022-11-10,7896.96,ESS/IVO221193
0,ESS/RV220711,2022-09-01,36522.64,ESS/IVO221194
0,ESS/RV220708,2022-09-01,16500.0,ESS/IVO221195
0,ESS/RV220723,2022-09-08,24000.0,ESS/IVO221196
0,ESS/RV220719,2022-09-06,13600.0,ESS/IVO221197
0,ESS/CN220018,2022-08-31,1499.72,ESS/IVO221198
1,ESS/RV220736,2022-09-20,108597.0,ESS/IVO221198
0,ESS/RV220718,2022-09-06,10500.0,ESS/IVO221199
0,ESS/RV220731,2022-10-10,6700.0,ESS/IVO221200
0,ESS/RV220774,2022-10-03,10200.0,ESS/IVO221201
0,ESS/RV220721,2022-09-08,8600.0,ESS/IVO221202
0,ESS/RV220732,2022-09-13,10200.0,ESS/IVO221203
0,ESS/RV220782,2022-10-04,149000.0,ESS/IVO221204
0,ESS/RV220782,2022-10-04,109150.0,ESS/IVO221205
0,ESS/RV220782,2022-10-04,80050.0,ESS/IVO221206
0,ESS/RV220757,2022-10-02,4000.0,ESS/IVO221207
0,ESS/RV220727,2022-09-13,13400.0,ESS/IVO221208
0,ESS/RV220737,2022-09-18,8890.34,ESS/IVO221209
0,ESS/RV220749,2022-09-20,10200.0,ESS/IVO221210
0,ESS/RV220758,2022-10-02,4000.0,ESS/IVO221211
0,ESS/RV220755,2022-10-02,6900.0,ESS/IVO221212
0,ESS/RV220755,2022-10-02,7000.0,ESS/IVO221213
0,ESS/RV220755,2022-10-02,10900.0,ESS/IVO221214
0,ESS/RV220755,2022-10-02,14350.0,ESS/IVO221215
0,ESS/RV220755,2022-10-02,3450.0,ESS/IVO221216
0,ESS/RV220755,2022-10-02,10450.0,ESS/IVO221217
0,ESS/RV220755,2022-10-02,10900.0,ESS/IVO221218
0,ESS/RV220755,2022-10-02,14350.0,ESS/IVO221219
0,ESS/RV220755,2022-10-02,10350.0,ESS/IVO221220
0,ESS/RV220755,2022-10-02,3450.0,ESS/IVO221221
0,ESS/RV220755,2022-10-02,10900.0,ESS/IVO221222
0,ESS/RV220878,2022-11-06,3600.0,ESS/IVO221223
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221224
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221225
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221226
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221227
0,ESS/RV220878,2022-11-06,8600.0,ESS/IVO221228
0,ESS/RV220878,2022-11-06,17200.0,ESS/IVO221229
0,ESS/RV220878,2022-11-06,14400.0,ESS/IVO221230
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221231
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221232
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221233
0,ESS/RV220878,2022-11-06,7200.0,ESS/IVO221234
0,ESS/RV220768,2022-09-29,17200.0,ESS/IVO221235
0,ESS/RV230133,2023-02-20,7200.0,ESS/IVO221236
0,ESS/RV220884,2022-11-08,25200.0,ESS/IVO221237
0,ESS/RV220884,2022-11-08,7200.0,ESS/IVO221238
0,ESS/RV220768,2022-09-29,7200.0,ESS/IVO221239
0,ESS/RV220768,2022-09-29,7200.0,ESS/IVO221240
0,ESS/RV220768,2022-09-29,7200.0,ESS/IVO221241
0,ESS/CN220021,2022-09-30,14400.0,ESS/IVO221242
0,ESS/RV221010,2022-12-31,6900.0,ESS/IVO221243
0,ESS/RV220766,2022-09-29,14400.0,ESS/IVO221244
0,ESS/RV220766,2022-09-29,14400.0,ESS/IVO221245
0,ESS/RV220764,2022-09-27,61100.0,ESS/IVO221246
0,ESS/RV220764,2022-09-27,60000.0,ESS/IVO221247
0,ESS/RV220764,2022-09-27,28300.0,ESS/IVO221248
0,ESS/RV220753,2022-09-20,6600.0,ESS/IVO221249
0,ESS/RV220816,2022-10-18,6600.0,ESS/IVO221250
0,ESS/RV220816,2022-10-18,6600.0,ESS/IVO221251
0,ESS/RV230085,2023-01-30,6620.76,ESS/IVO221252
0,ESS/RV220912,2022-11-30,14400.0,ESS/IVO221253
0,ESS/RV220913,2022-11-17,26000.0,ESS/IVO221254
0,ESS/RV220913,2022-11-17,11200.0,ESS/IVO221255
0,ESS/RV220913,2022-11-17,6800.0,ESS/IVO221256
0,ESS/RV220913,2022-11-17,2800.0,ESS/IVO221257
0,ESS/RV220876,2022-11-06,7200.0,ESS/IVO221258
0,ESS/RV220937,2022-11-30,7000.0,ESS/IVO221259
0,ESS/RV220772,2022-10-03,7000.0,ESS/IVO221260
0,ESS/RV220772,2022-10-03,14000.0,ESS/IVO221261
0,ESS/RV240257,2024-06-06,4700.0,ESS/IVO221263
0,ESS/RV220842,2022-10-25,19800.0,ESS/IVO221264
0,ESS/RV230252,2023-05-01,19800.0,ESS/IVO221265
0,ESS/RV220788,2022-10-06,3400.0,ESS/IVO221267
0,ESS/RV220788,2022-10-06,3400.0,ESS/IVO221268
0,ESS/RV220788,2022-10-06,3400.0,ESS/IVO221269
0,ESS/RV220788,2022-10-06,3400.0,ESS/IVO221270
0,ESS/RV220789,2022-10-06,6800.0,ESS/IVO221271
0,ESS/RV220893,2022-11-10,3400.0,ESS/IVO221272
0,ESS/RV220803,2022-10-11,7000.0,ESS/IVO221273
0,ESS/RV220972,2022-12-20,7000.0,ESS/IVO221274
0,ESS/RV221011,2022-12-31,7200.0,ESS/IVO221276
0,ESS/RV220759,2022-09-26,57800.0,ESS/IVO221277
0,ESS/RV220857,2022-10-31,3450.0,ESS/IVO221278
0,ESS/RV220871,2022-11-03,35500.0,ESS/IVO221279
0,ESS/RV220796,2022-10-06,12000.0,ESS/IVO221280
0,ESS/RV220826,2022-12-20,4000.0,ESS/IVO221281
0,ESS/RV220825,2022-12-19,16753.21,ESS/IVO221282
0,ESS/RV220824,2022-11-28,19000.0,ESS/IVO221283
0,ESS/RV230010,2023-01-22,15200.0,ESS/IVO221284
0,ESS/RV220756,2022-10-30,3400.0,ESS/IVO221285
0,ESS/RV220916,2022-11-20,3100.0,ESS/IVO221286
0,ESS/RV220738,2022-10-16,7000.0,ESS/IVO221287
0,ESS/RV220809,2022-10-13,39600.0,ESS/IVO221288
0,ESS/RV220763,2022-09-21,13400.0,ESS/IVO221289
0,ESS/RV220775,2022-10-03,63000.0,ESS/IVO221290
0,ESS/RV220852,2022-10-30,44700.0,ESS/IVO221291
0,ESS/RV220765,2022-09-29,26800.0,ESS/IVO221292
0,ESS/RV220853,2022-10-30,13400.0,ESS/IVO221293
0,ESS/RV220839,2022-10-24,17950.0,ESS/IVO221294
0,ESS/RV230124,2023-02-09,17000.0,ESS/IVO221295
0,ESS/RV220931,2022-11-30,7200.0,ESS/IVO221296
0,ESS/RV240150,2024-03-31,7200.0,ESS/IVO221297
0,ESS/RV220794,2022-10-10,14677.4,ESS/IVO221298
0,ESS/RV220794,2022-10-10,12532.2,ESS/IVO221299
0,ESS/RV230009,2023-01-22,3500.0,ESS/IVO221301
0,ESS/RV230009,2023-01-22,3400.0,ESS/IVO221302
0,ESS/RV230009,2023-01-22,3400.0,ESS/IVO221303
0,ESS/RV230009,2023-01-22,3400.0,ESS/IVO221304
0,ESS/RV220840,2022-10-24,4000.0,ESS/IVO221305
0,ESS/RV220911,2022-12-20,3400.0,ESS/IVO221306
0,ESS/RV230115,2023-02-06,47250.0,ESS/IVO221307
0,ESS/RV230174,2023-03-09,24987.09,ESS/IVO221308
0,ESS/RV230064,2023-01-22,7700.0,ESS/IVO221309
0,ESS/RV220870,2022-11-03,27600.0,ESS/IVO221310
0,ESS/RV220818,2022-10-18,3450.0,ESS/IVO221311
0,ESS/RV220930,2022-11-27,6900.0,ESS/IVO221312
0,ESS/RV220784,2022-10-04,106050.0,ESS/IVO221313
0,ESS/RV220855,2022-10-27,10125.0,ESS/IVO221314
0,ESS/RV220838,2022-10-20,20400.0,ESS/IVO221315
0,ESS/RV220769,2022-10-04,16500.0,ESS/IVO221316
0,ESS/RV220769,2022-10-04,16500.0,ESS/IVO221317
0,ESS/RV220769,2022-10-04,6600.0,ESS/IVO221318
0,ESS/RV220769,2022-10-04,9900.0,ESS/IVO221319
0,ESS/RV220769,2022-10-04,6600.0,ESS/IVO221320
0,ESS/RV220769,2022-10-04,6600.0,ESS/IVO221321
0,ESS/RV220769,2022-10-04,3300.0,ESS/IVO221322
0,ESS/RV220769,2022-10-04,9900.0,ESS/IVO221323
0,ESS/RV220769,2022-10-04,9900.0,ESS/IVO221324
0,ESS/RV240156,2024-03-31,1100.0,ESS/IVO221325
0,ESS/RV220945,2022-12-01,13200.0,ESS/IVO221326
0,ESS/RV220945,2022-12-01,7200.0,ESS/IVO221327
0,ESS/RV220881,2022-11-07,19600.0,ESS/IVO221328
0,ESS/RV230312,2023-06-04,10683.87,ESS/IVO221329
1,ESS/CN230005,2023-01-01,2439.69,ESS/IVO221329
2,ESS/ALN230015,2023-01-01,13161.72,ESS/IVO221329
0,ESS/RV220881,2022-11-07,14650.0,ESS/IVO221330
0,ESS/RV240146,2024-03-26,13600.0,ESS/IVO221331
0,ESS/RV220950,2022-12-05,27200.0,ESS/IVO221332
0,ESS/RV220882,2022-11-08,34000.0,ESS/IVO221333
0,ESS/RV220882,2022-11-08,30600.0,ESS/IVO221334
0,ESS/RV220882,2022-11-08,6800.0,ESS/IVO221335
0,ESS/RV230171,2023-03-09,6800.0,ESS/IVO221336
0,ESS/RV220860,2022-10-31,36300.0,ESS/IVO221337
0,ESS/RV220740,2022-09-14,34002.0,ESS/IVO221338
0,ESS/RV220751,2022-09-19,106925.81,ESS/IVO221339
0,ESS/RV220865,2022-10-31,552.0,ESS/INV0340
0,ESS/RV220768,2022-09-29,1240.58,ESS/INV0341
0,ESS/RV220869,2022-11-03,1017.0,ESS/INV0343
0,ESS/RV220768,2022-09-29,552.0,ESS/INV0344
0,ESS/RV221006,2022-12-29,842.5,ESS/INV0346
0,ESS/RV220878,2022-11-06,4757.5,ESS/INV0342
0,ESS/RV220768,2022-09-29,840.0,ESS/INV0349
0,ESS/RV230034,2023-01-10,580.0,ESS/INV0345
0,ESS/RV220959,2022-12-08,815.0,ESS/INV0348
0,ESS/RV220884,2022-11-08,1110.0,ESS/INV0347
0,ESS/RV220884,2022-11-08,609.0,ESS/INV0350
0,ESS/RV220876,2022-11-06,811.0,ESS/INV0351
0,ESS/RV220768,2022-09-29,575.0,ESS/INV0352
0,ESS/RV220868,2022-10-23,470.0,ESS/INV0354
0,ESS/RV220759,2022-09-26,600.0,ESS/IVO221340
0,ESS/RV230116,2023-02-07,4645.08,ESS/IVO221341
0,ESS/RV220811,2022-10-20,5800.0,ESS/IVO221342
0,ESS/RV220948,2022-12-04,10200.0,ESS/IVO221343
0,ESS/RV220797,2022-10-06,37400.0,ESS/IVO221344
0,ESS/RV220783,2022-10-04,16500.0,ESS/IVO221345
0,ESS/RV220791,2022-10-09,20600.0,ESS/IVO221346
0,ESS/RV220793,2022-10-10,13600.0,ESS/IVO221347
0,ESS/RV220787,2022-10-20,111200.0,ESS/IVO221348
0,ESS/RV220790,2022-10-09,10500.0,ESS/IVO221349
0,ESS/RV220829,2022-11-13,6700.0,ESS/IVO221350
0,ESS/RV220867,2022-11-01,10200.0,ESS/IVO221351
0,ESS/RV220813,2022-10-18,8600.0,ESS/IVO221352
0,ESS/RV220815,2022-10-18,10200.0,ESS/IVO221353
0,ESS/RV220881,2022-11-07,149000.0,ESS/IVO221354
0,ESS/RV220881,2022-11-07,109150.0,ESS/IVO221355
0,ESS/RV220881,2022-11-07,80050.0,ESS/IVO221356
0,ESS/RV220847,2022-10-30,4000.0,ESS/IVO221357
0,ESS/RV220848,2022-10-30,4000.0,ESS/IVO221358
0,ESS/RV220910,2022-11-20,13400.0,ESS/IVO221359
0,ESS/RV220810,2022-10-17,6800.0,ESS/IVO221360
0,ESS/RV220886,2022-11-10,10200.0,ESS/IVO221361
0,ESS/RV220836,2022-10-31,6900.0,ESS/IVO221362
0,ESS/RV220836,2022-10-31,7000.0,ESS/IVO221363
0,ESS/RV220836,2022-10-31,10900.0,ESS/IVO221364
0,ESS/RV220836,2022-10-31,14350.0,ESS/IVO221365
0,ESS/RV220836,2022-10-31,3450.0,ESS/IVO221366
0,ESS/RV220836,2022-10-31,10450.0,ESS/IVO221367
0,ESS/RV220836,2022-10-31,10900.0,ESS/IVO221368
0,ESS/RV220836,2022-10-31,14350.0,ESS/IVO221369
0,ESS/RV220836,2022-10-31,10350.0,ESS/IVO221370
0,ESS/RV220836,2022-10-31,3450.0,ESS/IVO221371
0,ESS/RV220836,2022-10-31,10900.0,ESS/IVO221372
0,ESS/RV240150,2024-03-31,6800.0,ESS/IVO221373
0,ESS/RV230032,2023-01-10,3600.0,ESS/IVO221374
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221375
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221376
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221377
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221378
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221379
0,ESS/RV230032,2023-01-10,8600.0,ESS/IVO221380
0,ESS/RV230032,2023-01-10,17200.0,ESS/IVO221381
0,ESS/RV230032,2023-01-10,14400.0,ESS/IVO221382
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221383
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221384
0,ESS/RV230032,2023-01-10,7200.0,ESS/IVO221385
0,ESS/RV220884,2022-11-08,17200.0,ESS/IVO221386
0,ESS/RV230133,2023-02-20,7200.0,ESS/IVO221387
0,ESS/RV221004,2022-12-27,25200.0,ESS/IVO221388
0,ESS/RV221004,2022-12-27,7200.0,ESS/IVO221389
0,ESS/RV221004,2022-12-27,7200.0,ESS/IVO221390
0,ESS/RV220884,2022-11-08,7200.0,ESS/IVO221391
0,ESS/RV220884,2022-11-08,7200.0,ESS/IVO221392
0,ESS/CN220021,2022-09-30,14400.0,ESS/IVO221393
0,ESS/RV221010,2022-12-31,6900.0,ESS/IVO221394
0,ESS/RV220856,2022-10-30,14400.0,ESS/IVO221395
0,ESS/RV220856,2022-10-30,14400.0,ESS/IVO221396
0,ESS/RV230124,2023-02-09,17000.0,ESS/IVO221397
0,ESS/RV230107,2023-02-06,8400.0,ESS/IVO221398
0,ESS/RV220802,2022-10-11,33750.0,ESS/IVO221399
0,ESS/RV230044,2023-01-15,6800.0,ESS/IVO221400
0,ESS/RV220897,2022-11-10,61100.0,ESS/IVO221402
0,ESS/RV220897,2022-11-10,60000.0,ESS/IVO221403
0,ESS/RV220897,2022-11-10,28300.0,ESS/IVO221404
0,ESS/RV220855,2022-10-27,106764.96,ESS/IVO221405
0,ESS/RV220855,2022-10-27,10125.0,ESS/IVO221406
0,ESS/RV220877,2022-11-06,16500.0,ESS/IVO221407
0,ESS/RV220877,2022-11-06,16610.0,ESS/IVO221408
0,ESS/RV220877,2022-11-06,6600.0,ESS/IVO221409
0,ESS/RV220877,2022-11-06,9900.0,ESS/IVO221410
0,ESS/RV220877,2022-11-06,6600.0,ESS/IVO221411
0,ESS/RV220877,2022-11-06,6600.0,ESS/IVO221412
0,ESS/RV220877,2022-11-06,3300.0,ESS/IVO221413
0,ESS/RV220877,2022-11-06,9900.0,ESS/IVO221414
0,ESS/RV220877,2022-11-06,9900.0,ESS/IVO221415
0,ESS/RV220873,2022-11-03,6600.0,ESS/IVO221416
0,ESS/RV220874,2022-11-03,6600.0,ESS/IVO221417
0,ESS/RV220874,2022-11-03,6600.0,ESS/IVO221418
0,ESS/RV230085,2023-01-30,7200.0,ESS/IVO221419
0,ESS/RV230067,2023-01-23,14160.0,ESS/IVO221420
0,ESS/RV230037,2023-01-10,26000.0,ESS/IVO221421
0,ESS/RV230037,2023-01-10,11200.0,ESS/IVO221422
0,ESS/RV230037,2023-01-10,6800.0,ESS/IVO221423
0,ESS/RV230037,2023-01-10,2800.0,ESS/IVO221424
0,ESS/RV220975,2022-12-15,44700.0,ESS/IVO221425
0,ESS/RV220915,2022-11-20,26800.0,ESS/IVO221426
0,ESS/RV220854,2022-10-30,13400.0,ESS/IVO221427
0,ESS/RV220858,2022-11-01,63000.0,ESS/IVO221428
0,ESS/RV230174,2023-03-09,47250.0,ESS/IVO221429
0,ESS/RV230174,2023-03-09,28050.0,ESS/IVO221430
0,ESS/RV220949,2022-12-04,41470.0,ESS/IVO221432
0,ESS/RV220958,2022-12-08,35500.0,ESS/IVO221433
0,ESS/RV230168,2023-03-07,3500.0,ESS/IVO221434
0,ESS/RV230168,2023-03-07,3400.0,ESS/IVO221435
0,ESS/RV230168,2023-03-07,3400.0,ESS/IVO221436
0,ESS/RV230168,2023-03-07,3400.0,ESS/IVO221437
0,ESS/RV220926,2022-11-22,4150.0,ESS/IVO221438
0,ESS/RV230088,2023-02-28,3400.0,ESS/IVO221439
0,ESS/RV220814,2022-10-18,7000.0,ESS/IVO221440
0,ESS/RV220814,2022-10-18,14000.0,ESS/IVO221441
0,ESS/RV220984,2022-12-22,19600.0,ESS/IVO221442
0,ESS/RV220984,2022-12-22,42250.0,ESS/IVO221443
0,ESS/RV220881,2022-11-07,14650.0,ESS/IVO221444
0,ESS/RV230004,2023-01-02,4000.0,ESS/IVO221445
0,ESS/RV230003,2023-01-02,20900.0,ESS/IVO221446
0,ESS/RV230031,2023-01-04,19525.0,ESS/IVO221447
0,ESS/RV230014,2023-01-31,12575.0,ESS/IVO221448
0,ESS/ALN220074,2022-11-30,19800.0,ESS/IVO221449
0,ESS/RV240201,2024-05-05,36300.0,ESS/IVO221450
0,ESS/RV220870,2022-11-03,27600.0,ESS/IVO221451
0,ESS/RV220863,2022-10-31,3400.0,ESS/IVO221452
0,ESS/RV220863,2022-10-31,3400.0,ESS/IVO221453
0,ESS/RV220863,2022-10-31,3400.0,ESS/IVO221454
0,ESS/RV220863,2022-10-31,3400.0,ESS/IVO221455
0,ESS/RV220864,2022-10-31,6800.0,ESS/IVO221456
0,ESS/RV220908,2022-11-15,20400.0,ESS/IVO221458
0,ESS/RV230025,2023-01-08,13200.0,ESS/IVO221459
0,ESS/RV230025,2023-01-08,7200.0,ESS/IVO221460
0,ESS/RV220905,2022-11-14,7000.0,ESS/IVO221461
0,ESS/RV220923,2022-11-28,3733.32,ESS/IVO221462
0,ESS/RV220922,2022-11-28,5800.0,ESS/IVO221463
0,ESS/RV220839,2022-10-24,17950.0,ESS/IVO221464
0,ESS/RV220837,2022-10-20,13400.0,ESS/IVO221466
0,ESS/RV220951,2022-12-05,27200.0,ESS/IVO221467
0,ESS/RV220951,2022-12-05,34000.0,ESS/IVO221468
0,ESS/RV220951,2022-12-05,30600.0,ESS/IVO221469
0,ESS/RV220951,2022-12-05,6800.0,ESS/IVO221470
0,ESS/RV230074,2023-01-26,6800.0,ESS/IVO221471
0,ESS/RV220980,2022-12-19,12000.0,ESS/IVO221472
0,ESS/RV230064,2023-01-22,7700.0,ESS/IVO221473
0,ESS/RV230033,2023-01-10,7200.0,ESS/IVO221474
0,ESS/RV221011,2022-12-31,7200.0,ESS/IVO221475
0,ESS/RV230021,2023-01-05,7200.0,ESS/IVO221476
0,ESS/RV220819,2022-11-15,7000.0,ESS/IVO221477
0,ESS/RV220978,2022-12-15,7000.0,ESS/IVO221478
0,ESS/RV220930,2022-11-27,6900.0,ESS/IVO221479
0,ESS/RV220940,2022-12-01,3450.0,ESS/IVO221481
0,ESS/RV220901,2022-11-13,3450.0,ESS/IVO221482
0,ESS/RV220960,2022-12-12,3400.0,ESS/IVO221483
0,ESS/RV220843,2022-11-30,3400.0,ESS/IVO221484
0,ESS/RV220916,2022-11-20,3100.0,ESS/IVO221485
0,ESS/RV220981,2022-12-22,10200.0,ESS/IVO221486
0,ESS/RV230078,2023-01-29,2671.0,ESS/INV0355
0,ESS/RV220859,2022-10-31,21000.0,ESS/IVO221487
0,ESS/RV220859,2022-10-31,14000.0,ESS/IVO221488
0,ESS/RV220875,2022-11-03,112576.67,ESS/IVO221489
0,ESS/RV220961,2022-12-08,1800.0,ESS/INV0356
0,ESS/RV220884,2022-11-08,1400.0,ESS/INV0372
0,ESS/RV220884,2022-11-08,720.0,ESS/INV0374
0,ESS/RV220827,2022-10-23,41479.58,ESS/IVO221490
0,ESS/RV220951,2022-12-05,57800.0,ESS/IVO221491
0,ESS/RV230064,2023-01-22,3500.0,ESS/IVO221492
0,ESS/RV220900,2022-11-13,3616.46,ESS/IVO221493
0,ESS/RV230352,2023-06-26,19800.0,ESS/IVO221494
0,ESS/RV230116,2023-02-07,7199.82,ESS/IVO221495
0,ESS/RV230451,2023-08-16,5439.84,ESS/IVO221496
0,ESS/RV230385,2023-07-16,5440.4,ESS/IVO221497
