,Job_Code,Interest,Investment,Gross Revenue,Net Revenue,Initial Profit,Current Profit,Customer_Code,Cus_Name
6724,NBNLRRI220701,0.0,0.0,1020.0,520.0,200.98518506311683,200.98518506311683,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6725,NBNLAIP220840,0.0,0.0,625.0,30.0,15.73084207987586,15.73084207987586,CUS0041,Nasser Bin Khaled Powered Sports
6726,NBLAIPQ210120,0.0,0.0,1122.59,700.0,323.9360666011858,323.9360666011858,C00222,Q-AUTO L.L.C.
6727,NBNLAIFCT241634,257.01,24215.235515365755,24283.86,19016.5,68.66448463424206,-188.34551536575793,CUS0606,REDCO INTERN TRADING AND CONTRACTING
6728,NBNLRRI220572,0.0,0.0,2108.74,1390.0,124.41164799359869,124.41164799359869,C00222,Q-AUTO L.L.C.
6729,NBNLSI222610,0.0,100.0,3250.0,3100.0,802.2987417442428,802.2987417442428,C00136,NBK & Sons Trading Co
6730,NBNLAIFCT211055,0.0,0.0,984.0,984.0,82.30281381783104,82.30281381783104,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6731,NBNLSI211300,0.0,0.0,900.0,500.0,305.99556828117386,305.99556828117386,C00011,AL BASET TRADING AND TRANSPORTION CO
6732,NBNLSI233253,64.85,9375.254253339337,10100.0,3600.0,725.5642038575777,660.7142038575777,CUS0456,AL ANSARI AND PARTNERS WLL
6733,NBNLAIP210388,0.0,0.0,2232.56,500.0,19.77648950700859,19.77648950700859,CUS0218,Rumaillah Warehouse Equipment
6734,NBNLSI233718,123.48,6232.223324229235,6640.0,1000.0,407.77667577076505,284.29667577076503,CUS0055,POWER ENERGY MACHINERY
6735,NBNLAIFCT221291,0.0,240.0,11339.3,10892.5,624.664440389177,624.664440389177,C00174,SALAM STUDIO & STORES
6736,NBNLAIFCT241645,0.0,112.26878506494457,2222.0,1683.0,270.247761651971,270.247761651971,C00174,SALAM STUDIO & STORES
6737,NBNLSI234147,91.83,3802.8935780093007,4363.0,1203.0,560.1064219906996,468.2764219906996,CUS0468,ROSS TRADING LLC
6738,NBNLAIFCT221115,0.0,0.0,6336.0,6336.0,3449.4274273432666,3449.4274273432666,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6739,NBNLSI221729,0.0,0.0,11805.0,4850.0,1622.455500592734,1622.455500592734,C00225,NBK Heavy Equipment
6740,NBNLSIFCT210514,0.0,0.0,450.0,450.0,90.89659404074904,90.89659404074904,C00044,Care & Wellness Medical Supplies
6741,NBNLAIF230084,63.97,8477.669574505959,9255.75,8717.0,778.0804254940415,714.1104254940415,C00225,NBK Heavy Equipment
6742,NBNLRRI210188,0.0,0.0,1125.0,575.0,109.5769926100807,109.5769926100807,CUS0010,Auto Class Automobiles
6743,NBNLSI244695,448.27,15963.619738126019,17070.0,5400.0,1306.4347061199805,858.1647061199806,CUS0631,AL MADEENA SOURCE CONTRACTING TRADING AND SERVICES
6744,NBLSIFCT210088,0.0,0.0,8795.0,7015.0,436.05695831223477,436.05695831223477,C00136,NBK & Sons Trading Co
6745,NBNLRRI210306,0.0,0.0,2015.0,1520.0,41.656964112316615,41.656964112316615,CUS0010,Auto Class Automobiles
6746,NBLSI210213,0.0,0.0,1175.0,1050.0,316.6807972852579,316.6807972852579,C00136,NBK & Sons Trading Co
6747,NBNLAIP220991,0.0,0.0,3152.0,850.0,209.54731113885884,209.54731113885884,C00136,NBK & Sons Trading Co
6748,NBNLSIFCT210453,0.0,0.0,70198.5,66615.5,4810.050326395542,4810.050326395542,C00225,NBK Heavy Equipment
6749,NBLSI200284,0.0,0.0,10107.05,8560.05,1149.122487944645,1149.122487944645,C00164,Qatar Automobiles Company W.L.L.
6750,NBNLSI222152,0.0,0.0,7950.0,7500.0,1418.7972761252931,1418.7972761252931,CUS0337,TADMUR TRADING WLL
6751,NBNLSI234278,54.56,13401.600254849287,13634.0,750.0,232.39974515071214,177.83974515071213,CUS0518,ARABI COMPANY QATAR WLL
6752,NBNLSI210739,0.0,0.0,2900.0,0.0,0.0,0.0,C00139,NBK Fasion
6753,NBNLRRI220399,0.0,0.0,3560.0,3065.0,312.3871406766391,312.3871406766391,C00164,Qatar Automobiles Company W.L.L.
6754,NBNLSI244862,97.29,4344.85611148584,4595.0,1200.0,250.14388851416012,152.85388851416013,CUS0471,ALJAYED ALZAIN TRADING
6755,NBNLSI233678,41.19,11530.437450521866,11892.0,975.0,361.562549478134,320.372549478134,CUS0467,TARGET TRADING AND CONTRACTING WLL
6756,NBLAIFCT200147,0.0,0.0,7476.0,7176.0,4501.471505254308,4501.471505254308,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6757,NBNLSI245020,198.41,14875.366311400718,17527.0,3000.0,852.194032800949,653.784032800949,CUS0610,AL RUKAIE TRADING AND CONTRACTING
6758,NBNLRRI220508,0.0,0.0,1470.0,970.0,102.45345001026023,102.45345001026023,C00164,Qatar Automobiles Company W.L.L.
6759,NBNLRRI220610,0.0,0.0,50.0,0.0,0.0,0.0,CUS0344,ABR ALALAM INTERNATIONAL  TRANSPORT
6760,NBNLAIFCT231456,19.16,2026.8253799181496,2495.0,2050.0,468.17462008185043,449.0146200818504,CUS0495,QATAR OILFIELD SUPPLY CENTRE WLL
6761,NBNLMICC230314,739.4,13692.631023380214,35417.0,35417.0,21724.368976619786,20984.968976619784,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6762,NBNLRRI210121,0.0,0.0,800.0,250.0,65.07976141195951,65.07976141195951,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6763,NBNLAIF240185,0.0,244.85113682555783,3465.0,3465.0,1057.7754098913574,1057.7754098913574,C00225,NBK Heavy Equipment
6764,NBNLSIFCT220554,0.0,0.0,36158.0,33575.0,186.25234808135838,186.25234808135838,C00136,NBK & Sons Trading Co
6765,NBNLAIFCT221290,0.0,0.0,3354.0,2909.0,450.3788301776582,450.3788301776582,C00225,NBK Heavy Equipment
6766,NBNLAIFCT221164,0.0,0.0,9156.0,9156.0,5277.379930275825,5277.379930275825,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6767,NBNLSIFCT210313,0.0,0.0,388725.0,388725.0,9665.172776974126,9665.172776974126,CUS0149,Tadmur Contracting
6768,NBNLSI244514,101.45,2969.7023376480306,3183.55,800.0,213.99786969930645,112.54786969930645,CUS0473,NJJ INTERNATIONAL
6769,NBNLLCLI240169,0.0,130.22960184200025,250.0,250.0,119.90016923536837,119.90016923536837,C00063,FRIENDLY FOOD QATAR
6770,NBLAIP210122,0.0,0.0,699.81,40.0,40.0,40.0,CUS0041,Nasser Bin Khaled Powered Sports
6771,NBNLSI244511,243.94,18192.67637585928,19550.0,4000.0,1357.3236241407199,1113.3836241407198,C00182,Suncons Trading & Contracting WLL
6772,NBNLRRI220901,26.46,1150.577230413036,1250.0,750.0,99.52651168886173,73.06651168886174,C00164,Qatar Automobiles Company W.L.L.
6773,NBNLSI244727,104.81,23638.238573170787,23947.5,975.0,309.2852461868365,204.4752461868365,CUS0467,TARGET TRADING AND CONTRACTING WLL
6774,NBNLSI233114,15.34,3107.7429979317476,3280.0,700.0,172.25700206825232,156.91700206825232,CUS0456,AL ANSARI AND PARTNERS WLL
6775,NBLRRI210108,0.0,0.0,3070.0,2520.0,730.9742791540268,730.9742791540268,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6776,NBNLSI211000,0.0,0.0,3987.0,1200.0,554.0815274686659,554.0815274686659,C00225,NBK Heavy Equipment
6777,NBLSI210494,0.0,0.0,0.0,0.0,-29.310376108416676,-29.310376108416676,CUS0117,Harvest International Trading
6778,NBNLSI245014,301.22,19551.689688379367,20065.0,3600.0,513.4988339399622,212.27883393996217,CUS0471,ALJAYED ALZAIN TRADING
6779,NBNLSI222174,0.0,0.0,3350.0,800.0,-249.5549220501693,-249.5549220501693,C00174,SALAM STUDIO & STORES
6780,NBNLLCLIFCT230143,110.59,5801.074231100384,6825.26,4085.0,974.5556506232974,863.9656506232974,C00174,SALAM STUDIO & STORES
6781,NBNLSI211378,0.0,0.0,8155.0,2880.0,572.7152324480542,572.7152324480542,C00174,SALAM STUDIO & STORES
6782,NBNLAIFCT210608,0.0,0.0,7428.0,7428.0,4452.139250848604,4452.139250848604,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6783,NBNLAIP231236,0.19,2478.3426826656478,2536.0,100.0,57.75470386059883,57.56470386059883,CUS0445,ISS GLOBAL FORWARDING
6784,NBLAIFCT200179,0.0,0.0,5436.0,5136.0,3413.5464395310228,3413.5464395310228,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6785,NBNLSI233448,31.17,2150.4772970196136,2350.0,800.0,199.58750330100708,168.41750330100706,CUS0473,NJJ INTERNATIONAL
6786,NBNLSI222427,0.0,0.0,3380.0,3230.0,1148.7111064269402,1148.7111064269402,C00136,NBK & Sons Trading Co
6787,NBNLSI234011,0.37,1335.9303525196726,2050.0,1600.0,664.0696474803274,663.6996474803274,C00136,NBK & Sons Trading Co
6788,NBNLSI234271,24.14,3263.388209650732,3950.0,1250.0,686.6117903492681,662.4717903492681,CUS0041,Nasser Bin Khaled Powered Sports
6789,NBNLAIP241697,0.0,18.703463274678345,1818.0,500.0,261.3201748923439,261.3201748923439,CUS0764,QATAR POLYMER INDUSTRIAL COMPANY
6790,NBNLLCT220007,0.0,0.0,31600.0,22600.0,2807.153241475909,2807.153241475909,C00225,NBK Heavy Equipment
6791,NBNLSI222626,0.0,0.0,1119.0,625.0,202.94159943984744,202.94159943984744,CUS0336,WELLCARE TRADING WLL
6792,NBNLSI233608,24.23,764.111199307189,1250.0,1250.0,485.88880069281095,461.6588006928109,CUS0013,NBK Tyre Services
6793,NBNLRRI241553,14.67,797.1298090199809,5605.0,5005.0,1368.180938603048,1353.5109386030479,CUS0010,Auto Class Automobiles
6794,NBNLSI245222,26.85,3288.2132164670115,4150.0,1065.0,407.1641658018397,380.3141658018397,CUS0310,SAUDIA HYPERMARKET
6795,NBNLAIFCT210691,0.0,0.0,8979.0,8979.0,698.6007785862074,698.6007785862074,CUS0229,AUTO GEAR TRADING
6796,NBLAIFCT200003,0.2,0.0,3840.0,3507.0,1815.020050299899,1814.8200502998989,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6797,NBNLSI211027,0.0,0.0,5457.5,2745.0,170.0,170.0,C00174,SALAM STUDIO & STORES
6798,NBNLSIF240300,6.33,5115.887053716557,20516.5,16429.0,91.11313116737983,84.78313116737984,C00225,NBK Heavy Equipment
6799,NBNLAIF220026,30.83,240.0,14032.46,8093.0,486.7887769538941,455.95877695389413,CUS0049,Bin Ghalib Engineering
6800,NBNLAIP210255,0.0,0.0,2621.2,850.0,305.9027623500624,305.9027623500624,C00136,NBK & Sons Trading Co
6801,NBLSI200050,0.16,0.0,3365.0,850.0,-404.24259394649977,-404.4025939464998,C00023,AL TAWFEEQ LOGISTICS
6802,NBNLSIFCT220700,0.0,0.0,27825.2,25728.7,1613.5442828209284,1613.5442828209284,C00136,NBK & Sons Trading Co
6803,NBNLSI234030,64.24,5646.396643036038,6222.24,1216.24,575.843356963962,511.603356963962,CUS0468,ROSS TRADING LLC
6804,NBNLRRI220576,0.0,0.0,2260.0,1760.0,185.0760632963037,185.0760632963037,C00164,Qatar Automobiles Company W.L.L.
6805,NBNLSIF230115,45.9,4685.845765714094,5645.0,3474.0,959.1564060303497,913.2564060303497,CUS0492,AL MOAYYED AIR CONDITIONING W.L.L.
6806,NBNLSI222541,0.0,0.0,1280.0,1280.0,409.89756802049,409.89756802049,CUS0013,NBK Tyre Services
6807,NBNLRRI220531,0.04,100.0,11145.0,10645.0,913.9961032725837,913.9561032725837,CUS0010,Auto Class Automobiles
6808,NBNLAIP220623,0.0,0.0,1383.0,550.0,287.86803100511753,287.86803100511753,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6809,NBLSI210217,0.0,0.0,670.0,120.0,72.04184177171766,72.04184177171766,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6810,NBNLMICC210067,0.0,0.0,25500.0,25500.0,16282.142880408584,16282.142880408584,C00225,NBK Heavy Equipment
6811,NBLSI210410,0.0,0.0,100.0,100.0,70.68962389158332,70.68962389158332,CUS0124,"Golden Umbrella Trading, Contracting and Transportation"
6812,NBNLSI233397,65.65,2849.690109103062,3540.0,1250.0,690.309890896938,624.659890896938,C00231,Nasser Bin Khaled Service Centers W.L.L
6813,NBNLSI222495,0.0,0.0,707.0,550.0,181.84212247639704,181.84212247639704,CUS0337,TADMUR TRADING WLL
6814,NBNLSI234343,48.08,3104.206308618447,3607.5,1075.0,498.5649777639138,450.48497776391383,CUS0310,SAUDIA HYPERMARKET
6815,NBNLSI221793,0.0,0.0,3720.0,1240.0,436.8347972180361,436.8347972180361,C00231,Nasser Bin Khaled Service Centers W.L.L
6816,NBNLSI234012,139.8,2889.4847931322374,2946.5,800.0,57.01520686776263,-82.78479313223738,C00174,SALAM STUDIO & STORES
6817,NBNLRRI241600,4.09,1122.6770263340559,2335.5,1270.0,212.89245076968922,208.80245076968922,C00222,Q-AUTO L.L.C.
6818,NBNLSI211041,0.0,0.0,28441.0,3520.0,1320.0,1320.0,CUS0014,Trelco Limited Company W.L.L
6819,NBNLAIP210333,0.0,0.0,656.4,350.0,70.17729984961433,70.17729984961433,C00225,NBK Heavy Equipment
6820,NBNLRRI220409,0.0,0.0,645.0,145.0,29.88834754852314,29.88834754852314,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6821,NBNLSI245436,11.07,5067.193960155239,6080.0,300.0,87.80603984476065,76.73603984476065,CUS0787,A T FRUIT AND VEGETABLES TRADING
6822,NBNLSI222168,0.0,0.0,3675.0,3675.0,1267.5582077193278,1267.5582077193278,CUS0013,NBK Tyre Services
6823,NBNLAIP220943,0.0,300.0,2370.0,625.0,213.1034103245947,213.1034103245947,CUS0336,WELLCARE TRADING WLL
6824,NBNLSI234434,36.75,2195.8986921427363,2860.0,1200.0,664.4693671867683,627.7193671867683,CUS0010,Auto Class Automobiles
6825,NBNLLCLI210028,0.0,0.0,9029.2,500.0,111.50148638855987,111.50148638855987,CUS0207,QATAR FACTORY FOR FIRE FIGHTING EQUIPMENT & SAFETY SYSTEMS
6826,NBNLRRI231024,21.19,817.8246080940257,850.0,250.0,32.23726846758649,11.047268467586488,CUS0010,Auto Class Automobiles
6827,NBNLRRI231293,15.8,881.954545347944,945.0,420.0,63.045454652056,47.245454652056,C00164,Qatar Automobiles Company W.L.L.
6828,NBLAIFCT210456,0.0,0.0,12408.0,12408.0,8034.859468436949,8034.859468436949,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6829,NBLSI210305,0.0,0.0,17355.0,3900.0,-131.7430182392892,-131.7430182392892,C00182,Suncons Trading & Contracting WLL
6830,NBNLSI222876,40.47,2628.266699946307,3260.0,1260.0,631.7541672992979,591.2841672992979,C00231,Nasser Bin Khaled Service Centers W.L.L
6831,NBNLSI210966,0.0,0.0,1100.0,1050.0,339.91635026150675,339.91635026150675,C00136,NBK & Sons Trading Co
6832,NBNLAIFCT210819,0.0,0.0,1164.0,1164.0,131.62738157295823,131.62738157295823,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6833,NBNLCRI240114,1.13,83.3190183128305,1643.0,1643.0,597.6809816871695,596.5509816871695,CUS0606,REDCO INTERN TRADING AND CONTRACTING
6834,NBNLSI210748,0.0,0.0,300.0,0.0,0.0,0.0,C00164,Qatar Automobiles Company W.L.L.
6835,NBNLSI211149,0.0,0.0,6225.0,700.0,150.0,150.0,C00174,SALAM STUDIO & STORES
6836,NBNLRRI231407,16.03,1062.5926212200707,1150.0,625.0,87.4574478957083,71.4274478957083,C00164,Qatar Automobiles Company W.L.L.
6837,NBNLSI210788,0.0,0.0,2443.33,570.0,184.02638523245835,184.02638523245835,C00164,Qatar Automobiles Company W.L.L.
6838,NBNLSI234078,474.68,8676.128332079186,9045.0,2100.0,368.87166792081337,-105.80833207918664,CUS0581,ALSAHBA FOOD STUFFS TRADING COMPANY WLL
6839,NBNLRRI241507,49.25,3606.3528692830027,3912.14,2290.0,305.7871307169971,256.5371307169971,C00222,Q-AUTO L.L.C.
6840,NBLAIFCT210418,0.0,0.0,3516.0,3516.0,1658.05133920951,1658.05133920951,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6841,NBNLRRI210226,0.0,0.0,3836.38,1800.0,30.34075127500975,30.34075127500975,C00164,Qatar Automobiles Company W.L.L.
6842,NBNLRRI210285,0.0,0.0,6695.0,6200.0,220.78115273951107,220.78115273951107,C00164,Qatar Automobiles Company W.L.L.
6843,NBLRRI210091,0.0,0.0,1420.0,925.0,255.91608709580964,255.91608709580964,C00164,Qatar Automobiles Company W.L.L.
6844,NBNLAIP221107,0.17,1456.8362561570261,1615.74,575.0,168.86038069244665,168.69038069244667,C00136,NBK & Sons Trading Co
6845,NBLSI210522,0.0,0.0,2425.0,1100.0,405.78788439707904,405.78788439707904,C00136,NBK & Sons Trading Co
6846,NBNLSI210984,0.0,0.0,2300.0,1050.0,339.91635026150675,339.91635026150675,C00136,NBK & Sons Trading Co
6847,NBNLSIFCT220730,139.26,20226.8891110941,44891.5,23350.5,1692.1131380801005,1552.8531380801005,CUS0055,POWER ENERGY MACHINERY
6848,NBNLRRI241615,1.17,539.7201647005361,660.0,135.0,40.29565376406857,39.125653764068566,C00164,Qatar Automobiles Company W.L.L.
6849,NBNLSIFCT230890,290.54,12730.500083868716,13508.0,8386.0,777.4999161312844,486.9599161312844,CUS0319,AL Musse Trading & Contracting Services
6850,NBLSI210435,0.0,0.0,3835.0,3340.0,826.2859753099615,826.2859753099615,C00164,Qatar Automobiles Company W.L.L.
6851,NBNLAIP210282,0.0,0.0,2532.55,500.0,323.1803119277623,323.1803119277623,C00011,AL BASET TRADING AND TRANSPORTION CO
6852,NBNLSI211158,0.0,0.0,12546.4,1020.0,209.90324940672176,209.90324940672176,C00042,Brand Center
6853,NBLAIP210093,0.0,0.0,2485.4,400.0,-505.2770408727554,-505.2770408727554,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6854,NBNLAIP231278,25.86,2960.239491259586,2984.9,500.0,24.729124719833408,-1.1308752801665918,C00174,SALAM STUDIO & STORES
6855,NBNLLCLI220067,0.0,0.0,4188.4,575.0,152.06371606421718,152.06371606421718,CUS0309,COASTAL STEEL AND GALVANAZING CO WLL
6856,NBNLAIP231360,0.93,112.60985236778606,922.61,75.0,-37.60985236778602,-38.53985236778602,CUS0041,Nasser Bin Khaled Powered Sports
6857,NBNLRRI231108,47.71,2290.7577161637846,2525.0,1925.0,234.30920699673834,186.59920699673833,CUS0010,Auto Class Automobiles
6858,NBNLCRT220015,0.0,0.0,11000.0,11000.0,11000.0,11000.0,CUS0049,Bin Ghalib Engineering
6859,NBNLAIFCT221104,0.0,0.0,9456.0,9456.0,5465.87487739631,5465.87487739631,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6860,NBNLAIFCT210510,0.0,0.0,5880.0,5880.0,3352.1097922293447,3352.1097922293447,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6861,NBLSIFCT210148,0.0,0.0,211567.5,196512.5,1612.4092833798077,1612.4092833798077,C00137,NBK AWLA HEAVY EQ
6862,NBLSIFCT210055,0.0,0.0,15894.13,13824.13,1785.553839205365,1785.553839205365,C00231,Nasser Bin Khaled Service Centers W.L.L
6863,NBNLMICC240359,152.78,5876.113715341278,11333.0,11333.0,5456.886284658722,5304.106284658722,CUS0012,NBK Medical Equipments
6864,NBLRRI200078,0.0,0.0,454.98,200.0,-43.820227720721846,-43.820227720721846,C00011,AL BASET TRADING AND TRANSPORTION CO
6865,NBNLAIFCT210779,0.0,0.0,660.0,660.0,-725.2366078134007,-725.2366078134007,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6866,NBNLAIF230050,18.9,6971.390405113296,7894.4800000000005,4443.6,923.3845072906025,904.4845072906026,CUS0049,Bin Ghalib Engineering
6867,NBNLSI233166,339.16,18633.824194195837,19480.0,5600.0,848.0064961801567,508.84649618015663,C00182,Suncons Trading & Contracting WLL
6868,NBNLRRI220589,0.0,0.0,1340.0,840.0,112.14731840086736,112.14731840086736,C00164,Qatar Automobiles Company W.L.L.
6869,NBNLSI244992,336.96,47032.57159120146,54626.0,8225.0,2093.9122827514902,1756.9522827514902,CUS0467,TARGET TRADING AND CONTRACTING WLL
6870,NBNLSI245153,23.28,2408.2132164670115,3265.0,1065.0,407.1641658018397,383.8841658018397,CUS0310,SAUDIA HYPERMARKET
6871,NBNLSI245297,27.85,4963.181216045914,10730.0,2400.0,517.120970345965,489.270970345965,CUS0471,ALJAYED ALZAIN TRADING
6872,NBNLSI222506,0.0,0.0,7880.0,3280.0,-434.0780932994878,-434.0780932994878,C00174,SALAM STUDIO & STORES
6873,NBNLRRI231356,81.29,9040.279460287,10025.0,9500.0,984.7205397130008,903.4305397130008,C00164,Qatar Automobiles Company W.L.L.
6874,NBLSI200203,0.0,0.0,5115.0,2270.0,41.13871860981044,41.13871860981044,C00164,Qatar Automobiles Company W.L.L.
6875,NBNLRRI210248,0.0,0.0,12419.06,8165.0,1042.8790189780304,1042.8790189780304,CUS0010,Auto Class Automobiles
6876,NBLSI210471,0.0,0.0,2200.0,2100.0,717.4411506678354,717.4411506678354,C00136,NBK & Sons Trading Co
6877,NBNLRRI220570,0.0,0.0,3529.95,1955.0,275.4268015981004,275.4268015981004,C00222,Q-AUTO L.L.C.
6878,NBNLRRI231361,13.37,1051.2179828078692,1120.0,595.0,68.78201719213078,55.41201719213078,C00164,Qatar Automobiles Company W.L.L.
6879,NBNLAIP241568,20.81,2077.7365446690765,2461.0,766.0,383.6289598761099,362.8189598761099,CUS0632,BHARAT LOGISTIC SOLUTIONS PVT LTD
6880,NBNLAIP241616,74.74,5476.736777568581,5491.0,175.0,14.263222431419422,-60.47677756858057,CUS0319,AL Musse Trading & Contracting Services
6881,NBNLSI211112,0.0,0.0,3600.0,3600.0,1540.3950841674616,1540.3950841674616,CUS0013,NBK Tyre Services
6882,NBNLAIFCT221156,0.0,0.0,6156.0,6156.0,3310.3304590709754,3310.3304590709754,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6883,NBNLSI233936,10.49,13157.595105853981,13607.0,1100.0,449.4095478841121,438.9195478841121,CUS0507,BEAM FOR ENERGY AND TRADING
6884,NBNLMICC210055,0.0,0.0,36833.0,36833.0,22541.469533000956,22541.469533000956,C00164,Qatar Automobiles Company W.L.L.
6885,NBNLSIFCT220817,134.58,11365.821444631552,13190.5,11094.0,1825.4072153131153,1690.8272153131154,C00136,NBK & Sons Trading Co
6886,NBLAIP210128,0.0,0.0,5483.0,1450.0,239.37402119060573,239.37402119060573,C00136,NBK & Sons Trading Co
6887,NBNLMICC230248,228.85,10727.314054238886,25500.0,25500.0,14776.185360711504,14547.335360711504,C00225,NBK Heavy Equipment
6888,NBNLAIFCT231474,113.14,18969.828654904362,18748.28,16738.5,-217.6038926837009,-330.7438926837009,CUS0373,DELTA CORPORATION
6889,NBNLRRI210288,0.0,0.0,3370.0,2875.0,416.75434574700296,416.75434574700296,C00164,Qatar Automobiles Company W.L.L.
6890,NBNLAIP231344,131.73,8658.665931078349,8672.18,175.0,13.619526194238773,-118.11047380576122,CUS0319,AL Musse Trading & Contracting Services
6891,NBNLAIFCT231565,55.44,11205.371693708868,12335.7,3160.0,1130.3283062911305,1074.8883062911304,CUS0593,YALLA SOUQ ONLINE TRADING W.L.L.
6892,NBNLSI222992,112.19,6687.271371269799,6930.0,1045.0,243.06516918496484,130.87516918496485,CUS0310,SAUDIA HYPERMARKET
6893,NBNLLCLI240110,16.96,4347.917184568338,4716.4400000000005,900.0,368.52281543166197,351.562815431662,CUS0041,Nasser Bin Khaled Powered Sports
6894,NBLSI210073,0.0,0.0,1100.0,1050.0,-25.942161115891167,-25.942161115891167,C00136,NBK & Sons Trading Co
6895,NBNLSI245471,18.31,4971.9353091592575,5840.0,1055.0,413.25846880566525,394.94846880566524,CUS0310,SAUDIA HYPERMARKET
6896,NBLAIFCT210099,0.0,0.0,648.0,648.0,-754.5514932831478,-754.5514932831478,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6897,NBLAIFCT210249,0.0,0.0,636.0,636.0,-736.9326484233197,-736.9326484233197,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6898,NBNLAIFCT221288,0.0,0.0,4219.87,4219.87,1216.6529650660873,1216.6529650660873,CUS0374,GULF HELICOPTER COMPANY
6899,NBNLSI233926,281.81,12970.333604761136,13695.0,6000.0,724.6663952388644,442.8563952388644,C00174,SALAM STUDIO & STORES
6900,NBNLSI233847,36.72,5473.595105853982,5933.0,1100.0,459.4095478841121,422.68954788411213,CUS0507,BEAM FOR ENERGY AND TRADING
6901,NBNLSI222809,56.75,3477.669711856056,6490.0,1780.0,582.5173852191427,525.7673852191427,C00164,Qatar Automobiles Company W.L.L.
6902,NBNLMICC240364,99.36,4913.266638834587,8334.0,8334.0,3420.733361165413,3321.373361165413,C00222,Q-AUTO L.L.C.
6903,NBNLSIFCT220578,0.0,0.0,16276.25,14086.25,-8.211606151236765,-8.211606151236765,C00139,NBK Fasion
6904,NBNLSI222096,0.0,0.0,2780.0,1250.0,533.734813307532,533.734813307532,C00225,NBK Heavy Equipment
6905,NBNLSI222213,0.0,0.0,11299.0,925.0,206.21095589123817,206.21095589123817,CUS0319,AL Musse Trading & Contracting Services
6906,NBNLSI233408,69.48,2899.150934136769,3253.2,1375.0,354.05624890463076,284.57624890463075,CUS0474,STRAIGHT MANNER FOR TRADING
6907,NBNLAIFCT210700,0.0,0.0,3108.0,3108.0,1485.2005072304833,1485.2005072304833,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6908,NBNLSI233816,111.34,15732.514554184441,17100.0,4000.0,1367.5102657520624,1256.1702657520625,C00182,Suncons Trading & Contracting WLL
6909,NBNLSI245098,7.19,1884.8241546395498,3680.0,2210.0,845.9139178685637,838.7239178685636,C00136,NBK & Sons Trading Co
6910,NBNLAIP210415,0.0,0.0,1565.29,300.0,26.077606645940577,26.077606645940577,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6911,NBLAIPQ200064,0.0,0.0,1094.91,720.0,-45.08096304470405,-45.08096304470405,C00222,Q-AUTO L.L.C.
6912,NBLSIFCT210101,0.0,0.0,35605.0,32535.0,3844.608341759015,3844.608341759015,C00137,NBK AWLA HEAVY EQ
6913,NBNLSI244756,110.39,10640.410418572965,11093.0,1500.0,452.63381737691077,342.2438173769108,CUS0610,AL RUKAIE TRADING AND CONTRACTING
6914,NBNLAIP231399,55.34,2682.3295557267725,2719.0,175.0,36.730481390918634,-18.60951860908137,CUS0319,AL Musse Trading & Contracting Services
6915,NBNLMICC240351,491.46,14646.092729076468,35417.0,35417.0,20806.37322839438,20314.91322839438,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6916,NBNLSI211456,0.0,0.0,2225.0,1050.0,201.79188763285094,201.79188763285094,C00136,NBK & Sons Trading Co
6917,NBNLAIP241567,19.72,698.8379966399264,842.0,390.0,143.20205865269685,123.48205865269685,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
6918,NBNLRRI220580,0.0,0.0,1090.0,490.0,60.59969541147577,60.59969541147577,C00164,Qatar Automobiles Company W.L.L.
6919,NBNLSI210674,0.0,0.0,1370.0,1320.0,609.2656694683369,609.2656694683369,CUS0013,NBK Tyre Services
6920,NBLRRI210046,0.0,0.0,250.0,0.0,0.0,0.0,C00011,AL BASET TRADING AND TRANSPORTION CO
6921,NBNLSI210982,0.0,0.0,4550.0,1200.0,554.0815274686659,554.0815274686659,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
